"id";"serial";"selling";"serviceInterval";"commission";"lastService";"nextService";"service";"status";"type";"createdAt";"updatedAt";"OrganisationId";"CurrentOwnerId"
"28e2c776-b69b-11e5-a3ef-ca8d614123eb";"1639915369";0;90;"2012-04-24 00:00:00";"2018-10-03 14:30:00";"2019-01-01 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-04 04:57:45";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf0976-b69b-11e5-a3ef-ca8d614123eb"
"28e2c7da-b69b-11e5-a3ef-ca8d614123eb";"1640115371";0;90;"2012-04-02 00:00:00";"2018-08-30 14:30:00";"2018-11-28 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-31 05:36:21";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca2720-b69b-11e5-a3ef-ca8d614123eb"
"28e2c834-b69b-11e5-a3ef-ca8d614123eb";"1640215372";0;90;"2012-06-22 00:00:00";"2018-09-04 14:30:00";"2018-12-03 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-05 06:40:55";"726be070-b520-11e5-9464-5b3f2a16f175";"28c4cc8a-b69b-11e5-a3ef-ca8d614123eb"
"28e2c898-b69b-11e5-a3ef-ca8d614123eb";"1640715377";0;90;"2012-07-17 00:00:00";"2018-08-26 14:30:00";"2018-11-24 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-27 04:41:06";"726be070-b520-11e5-9464-5b3f2a16f175";"28c549bc-b69b-11e5-a3ef-ca8d614123eb"
"28e2c8f2-b69b-11e5-a3ef-ca8d614123eb";"1640815388";0;90;"2012-08-01 00:00:00";"2018-08-27 14:30:00";"2018-11-25 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-28 02:20:27";"726be070-b520-11e5-9464-5b3f2a16f175";"28c64b96-b69b-11e5-a3ef-ca8d614123eb"
"28e2c956-b69b-11e5-a3ef-ca8d614123eb";"1640915379";0;90;"2012-05-23 00:00:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-20 02:06:30";"726be070-b520-11e5-9464-5b3f2a16f175";"28c5231a-b69b-11e5-a3ef-ca8d614123eb"
"28e2c9ba-b69b-11e5-a3ef-ca8d614123eb";"1641015380";0;90;"2012-11-01 00:00:00";"2017-03-19 13:30:00";"2017-06-17 13:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2017-05-22 03:39:48";"726be070-b520-11e5-9464-5b3f2a16f175";"28c4f3a4-b69b-11e5-a3ef-ca8d614123eb"
"28e2ca14-b69b-11e5-a3ef-ca8d614123eb";"1646115531";0;90;"2012-09-27 00:00:00";"2018-09-12 14:30:00";"2018-12-11 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-13 00:16:54";"726be070-b520-11e5-9464-5b3f2a16f175";"28c02ec8-b69b-11e5-a3ef-ca8d614123eb"
"28e2ca78-b69b-11e5-a3ef-ca8d614123eb";"1648115451";0;90;"2012-05-30 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 05:57:03";"726be070-b520-11e5-9464-5b3f2a16f175";"28c036a2-b69b-11e5-a3ef-ca8d614123eb"
"28e2cad2-b69b-11e5-a3ef-ca8d614123eb";"1653715507";0;90;"2012-09-21 00:00:00";"2018-10-29 13:30:00";"2019-01-27 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 23:50:33";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca03e4-b69b-11e5-a3ef-ca8d614123eb"
"28e2cb36-b69b-11e5-a3ef-ca8d614123eb";"1653815508";0;90;"2012-04-14 00:00:00";"2018-09-17 14:30:00";"2018-12-16 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-18 02:59:41";"726be070-b520-11e5-9464-5b3f2a16f175";"28c55f38-b69b-11e5-a3ef-ca8d614123eb"
"28e2cb9a-b69b-11e5-a3ef-ca8d614123eb";"1654015510";0;90;"2012-05-10 00:00:00";"2018-09-09 14:30:00";"2018-12-08 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-10 01:08:52";"726be070-b520-11e5-9464-5b3f2a16f175";"28c18048-b69b-11e5-a3ef-ca8d614123eb"
"28e2cc08-b69b-11e5-a3ef-ca8d614123eb";"1654415514";0;90;"2012-08-07 00:00:00";"2018-09-20 14:30:00";"2018-12-19 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-21 05:29:44";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf17f4-b69b-11e5-a3ef-ca8d614123eb"
"28e2ccb2-b69b-11e5-a3ef-ca8d614123eb";"1656215532";0;90;"2012-05-23 00:00:00";"2018-10-15 13:30:00";"2019-01-13 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-15 23:40:06";"726be070-b520-11e5-9464-5b3f2a16f175";"28c54c14-b69b-11e5-a3ef-ca8d614123eb"
"28e2cd48-b69b-11e5-a3ef-ca8d614123eb";"1658315553";0;90;"2013-01-09 00:00:00";"2018-09-23 14:30:00";"2018-12-22 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-24 00:52:35";"726be070-b520-11e5-9464-5b3f2a16f175";"28c51712-b69b-11e5-a3ef-ca8d614123eb"
"28e2ce1a-b69b-11e5-a3ef-ca8d614123eb";"1659415564";0;90;"2012-07-16 00:00:00";"2016-06-23 14:30:00";"2016-09-21 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-06-24 01:51:26";"726be070-b520-11e5-9464-5b3f2a16f175";"28c52c2a-b69b-11e5-a3ef-ca8d614123eb"
"28e2ceb0-b69b-11e5-a3ef-ca8d614123eb";"1659515565";0;90;"2012-05-15 00:00:00";"2018-08-28 14:30:00";"2018-11-26 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-29 02:31:22";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9cbcc-b69b-11e5-a3ef-ca8d614123eb"
"28e2cf5a-b69b-11e5-a3ef-ca8d614123eb";"1660715577";0;90;"2012-06-17 00:00:00";"2018-10-22 13:30:00";"2019-01-20 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-23 04:05:42";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9e486-b69b-11e5-a3ef-ca8d614123eb"
"28e2cffa-b69b-11e5-a3ef-ca8d614123eb";"1663015600";1;90;"2012-05-09 00:00:00";"2017-01-05 13:30:00";"2017-04-05 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2017-01-06 01:24:41";"726be070-b520-11e5-9464-5b3f2a16f175";"13fa9e2a-d7ae-422d-becd-ec2d4909011b"
"28e2d09a-b69b-11e5-a3ef-ca8d614123eb";"1663515605";0;90;"2012-05-31 00:00:00";"2018-06-13 14:30:00";"2018-09-11 14:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-19 01:14:27";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9c1a4-b69b-11e5-a3ef-ca8d614123eb"
"28e2d13a-b69b-11e5-a3ef-ca8d614123eb";"1663715607";0;90;"2012-04-26 00:00:00";"2018-10-14 13:30:00";"2019-01-12 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-15 04:15:42";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3f1ca-b69b-11e5-a3ef-ca8d614123eb"
"28e2d1d0-b69b-11e5-a3ef-ca8d614123eb";"1667015740";0;90;"2013-04-17 00:00:00";"2018-09-04 14:30:00";"2018-12-03 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-05 01:33:35";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca3cec-b69b-11e5-a3ef-ca8d614123eb"
"28e2d270-b69b-11e5-a3ef-ca8d614123eb";"1670215672";0;90;"2012-10-19 00:00:00";"2018-08-27 14:30:00";"2018-11-25 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-28 02:19:53";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9dffe-b69b-11e5-a3ef-ca8d614123eb"
"28e2d310-b69b-11e5-a3ef-ca8d614123eb";"1670715677";0;90;"";"";"";1;"AWAITING_COMMISSION";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e2d3a6-b69b-11e5-a3ef-ca8d614123eb";"1671215682";0;90;"2013-03-15 00:00:00";"2018-08-27 14:30:00";"2018-11-25 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-28 00:24:52";"726be070-b520-11e5-9464-5b3f2a16f175";"28c475fa-b69b-11e5-a3ef-ca8d614123eb"
"28e2d446-b69b-11e5-a3ef-ca8d614123eb";"1671315683";0;90;"2012-07-06 00:00:00";"2018-10-28 13:30:00";"2019-01-26 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 01:01:55";"726be070-b520-11e5-9464-5b3f2a16f175";"28c4d4e6-b69b-11e5-a3ef-ca8d614123eb"
"28e2d4dc-b69b-11e5-a3ef-ca8d614123eb";"1671715687";0;90;"2012-12-19 00:00:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-20 05:34:52";"726be070-b520-11e5-9464-5b3f2a16f175";"28c02752-b69b-11e5-a3ef-ca8d614123eb"
"28e2d54a-b69b-11e5-a3ef-ca8d614123eb";"1672215692";0;90;"2012-12-04 00:00:00";"2018-08-20 14:30:00";"2018-11-18 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-21 04:56:46";"726be070-b520-11e5-9464-5b3f2a16f175";"28c35de6-b69b-11e5-a3ef-ca8d614123eb"
"28e2d5a4-b69b-11e5-a3ef-ca8d614123eb";"1676815738";0;90;"2012-07-13 00:00:00";"2014-01-15 00:00:00";"2014-04-15 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28befff8-b69b-11e5-a3ef-ca8d614123eb"
"28e2d608-b69b-11e5-a3ef-ca8d614123eb";"1676915739";0;90;"2015-05-27 00:00:00";"";"";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-06-19 23:59:22";"726be070-b520-11e5-9464-5b3f2a16f175";"bfe0cae6-23fe-4435-b255-a328748e4d11"
"28e2d66c-b69b-11e5-a3ef-ca8d614123eb";"1677015740";0;90;"";"";"";1;"AWAITING_COMMISSION";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e2d6c6-b69b-11e5-a3ef-ca8d614123eb";"1677115741";0;90;"2012-11-09 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 01:00:53";"726be070-b520-11e5-9464-5b3f2a16f175";"c9145df5-c7b5-4ae3-92fd-1ca838dd3730"
"28e2d72a-b69b-11e5-a3ef-ca8d614123eb";"1677215742";0;90;"2014-01-07 00:00:00";"2018-08-09 14:30:00";"2018-11-07 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-10 00:16:09";"726be070-b520-11e5-9464-5b3f2a16f175";"28c022b6-b69b-11e5-a3ef-ca8d614123eb"
"28e2d784-b69b-11e5-a3ef-ca8d614123eb";"1677615746";0;90;"2012-06-30 00:00:00";"2017-10-23 13:30:00";"2018-01-21 13:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-01-24 02:39:50";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2f702-b69b-11e5-a3ef-ca8d614123eb"
"28e2d7e8-b69b-11e5-a3ef-ca8d614123eb";"1677715747";0;90;"2012-09-06 00:00:00";"2014-08-13 00:00:00";"2014-11-11 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c45e1c-b69b-11e5-a3ef-ca8d614123eb"
"28e2d842-b69b-11e5-a3ef-ca8d614123eb";"1682615796";0;90;"2012-10-11 00:00:00";"2018-09-10 14:30:00";"2018-12-09 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-11 01:09:15";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf0390-b69b-11e5-a3ef-ca8d614123eb"
"28e2d8a6-b69b-11e5-a3ef-ca8d614123eb";"1685715827";0;90;"2014-03-25 00:00:00";"2018-10-28 13:30:00";"2019-01-26 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 05:33:35";"726be070-b520-11e5-9464-5b3f2a16f175";"a32d3e41-9cc1-4636-9b4c-a9a9eab9f4c7"
"28e2d900-b69b-11e5-a3ef-ca8d614123eb";"1685915829";0;90;"2013-01-13 00:00:00";"2018-09-12 14:30:00";"2018-12-11 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-13 02:24:22";"726be070-b520-11e5-9464-5b3f2a16f175";"28c366a6-b69b-11e5-a3ef-ca8d614123eb"
"28e2d964-b69b-11e5-a3ef-ca8d614123eb";"1686015830";0;90;"2012-12-20 00:00:00";"2018-04-10 14:30:00";"2018-07-09 14:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-04-19 02:23:01";"726be070-b520-11e5-9464-5b3f2a16f175";"28c03076-b69b-11e5-a3ef-ca8d614123eb"
"28e2d9c8-b69b-11e5-a3ef-ca8d614123eb";"1687415844";0;90;"2012-12-10 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 06:23:15";"726be070-b520-11e5-9464-5b3f2a16f175";"28c41fa6-b69b-11e5-a3ef-ca8d614123eb"
"28e2da22-b69b-11e5-a3ef-ca8d614123eb";"1687615846";0;90;"2013-02-11 00:00:00";"2015-05-12 00:00:00";"2015-08-10 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca4f3e-b69b-11e5-a3ef-ca8d614123eb"
"28e2da86-b69b-11e5-a3ef-ca8d614123eb";"1687715847";0;90;"2012-12-12 00:00:00";"2018-10-03 14:30:00";"2019-01-01 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-04 04:30:53";"726be070-b520-11e5-9464-5b3f2a16f175";"28c535da-b69b-11e5-a3ef-ca8d614123eb"
"28e2dae0-b69b-11e5-a3ef-ca8d614123eb";"1699915969";0;90;"";"";"";1;"AWAITING_COMMISSION";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";""
"28e2db44-b69b-11e5-a3ef-ca8d614123eb";"1700015970";0;90;"2014-05-01 00:00:00";"2018-08-08 14:30:00";"2018-11-06 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-09 06:49:55";"726be070-b520-11e5-9464-5b3f2a16f175";"28c40b6a-b69b-11e5-a3ef-ca8d614123eb"
"28e2dba8-b69b-11e5-a3ef-ca8d614123eb";"1700115971";0;90;"2013-05-20 00:00:00";"2018-09-05 14:30:00";"2018-12-04 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-06 04:55:49";"726be070-b520-11e5-9464-5b3f2a16f175";"28bf0d5e-b69b-11e5-a3ef-ca8d614123eb"
"28e2dc02-b69b-11e5-a3ef-ca8d614123eb";"1700315973";0;90;"2013-07-16 00:00:00";"2018-10-28 13:30:00";"2019-01-26 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 00:26:12";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9d086-b69b-11e5-a3ef-ca8d614123eb"
"28e2dc66-b69b-11e5-a3ef-ca8d614123eb";"1700415974";0;90;"2012-04-04 00:00:00";"2018-09-12 14:30:00";"2018-12-11 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-13 01:31:16";"726be070-b520-11e5-9464-5b3f2a16f175";"28c47bd6-b69b-11e5-a3ef-ca8d614123eb"
"28e2dcc0-b69b-11e5-a3ef-ca8d614123eb";"1700515975";0;90;"2012-12-19 00:00:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-28 00:38:10";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3a648-b69b-11e5-a3ef-ca8d614123eb"
"28e2dd24-b69b-11e5-a3ef-ca8d614123eb";"1700615976";0;90;"2013-01-14 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 05:34:23";"726be070-b520-11e5-9464-5b3f2a16f175";"28c662fc-b69b-11e5-a3ef-ca8d614123eb"
"28e2dd88-b69b-11e5-a3ef-ca8d614123eb";"1721416184";0;90;"2013-05-25 00:00:00";"2018-09-04 14:30:00";"2018-12-03 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-05 06:39:09";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3768c-b69b-11e5-a3ef-ca8d614123eb"
"28e2dde2-b69b-11e5-a3ef-ca8d614123eb";"1741116381";0;90;"2013-08-22 00:00:00";"2018-09-19 14:30:00";"2018-12-18 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-20 05:49:44";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3c894-b69b-11e5-a3ef-ca8d614123eb"
"28e2de46-b69b-11e5-a3ef-ca8d614123eb";"1741316383";0;90;"2013-05-21 00:00:00";"2018-11-08 13:30:00";"2019-02-06 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-11-08 23:22:41";"726be070-b520-11e5-9464-5b3f2a16f175";"a72214ea-a5b4-4dc5-bc10-5e90494343a3"
"28e2debe-b69b-11e5-a3ef-ca8d614123eb";"1741916389";0;90;"2013-07-24 00:00:00";"2017-04-26 14:30:00";"2017-07-25 14:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2017-05-08 09:35:28";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca192e-b69b-11e5-a3ef-ca8d614123eb"
"28e2df2c-b69b-11e5-a3ef-ca8d614123eb";"1742016390";0;90;"2014-11-01 00:00:00";"2018-10-15 13:30:00";"2019-01-13 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-16 01:36:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c433d8-b69b-11e5-a3ef-ca8d614123eb"
"28e2df90-b69b-11e5-a3ef-ca8d614123eb";"1742116391";0;90;"2013-06-03 00:00:00";"2014-06-25 00:00:00";"2014-09-23 00:00:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c29c94-b69b-11e5-a3ef-ca8d614123eb"
"28e2dff4-b69b-11e5-a3ef-ca8d614123eb";"1742216392";0;90;"2013-04-10 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 02:41:04";"726be070-b520-11e5-9464-5b3f2a16f175";"e982ee60-013b-4bfc-b70b-bd83c81e1e0f"
"28e2e04e-b69b-11e5-a3ef-ca8d614123eb";"1742516395";0;90;"2013-07-25 00:00:00";"2018-08-27 14:30:00";"2018-11-25 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-27 23:55:00";"726be070-b520-11e5-9464-5b3f2a16f175";"da970d61-dc95-4a85-85d8-584efd58f3ac"
"28e2e0b2-b69b-11e5-a3ef-ca8d614123eb";"1742616396";0;90;"2013-07-25 00:00:00";"2018-08-26 14:30:00";"2018-11-24 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-27 01:46:56";"726be070-b520-11e5-9464-5b3f2a16f175";"28c5504c-b69b-11e5-a3ef-ca8d614123eb"
"28e2e116-b69b-11e5-a3ef-ca8d614123eb";"1752916499";0;90;"2013-08-26 00:00:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-20 01:02:14";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9dea0-b69b-11e5-a3ef-ca8d614123eb"
"28e2e170-b69b-11e5-a3ef-ca8d614123eb";"1753016500";0;90;"2013-07-12 00:00:00";"2018-02-13 13:30:00";"2018-05-14 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-02-14 02:29:29";"726be070-b520-11e5-9464-5b3f2a16f175";"28c52752-b69b-11e5-a3ef-ca8d614123eb"
"28e2e1d4-b69b-11e5-a3ef-ca8d614123eb";"1753116501";0;90;"2013-06-01 00:00:00";"2018-10-29 13:30:00";"2019-01-27 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-29 23:26:37";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3551c-b69b-11e5-a3ef-ca8d614123eb"
"28e2e238-b69b-11e5-a3ef-ca8d614123eb";"1753216502";0;90;"2016-09-12 14:30:00";"2018-08-19 14:30:00";"2018-11-17 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-08-20 01:49:20";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3bee4-b69b-11e5-a3ef-ca8d614123eb"
"28e2e29c-b69b-11e5-a3ef-ca8d614123eb";"1753316503";0;90;"2013-08-25 00:00:00";"2017-09-28 14:30:00";"2017-12-27 14:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-01-03 04:50:41";"726be070-b520-11e5-9464-5b3f2a16f175";"28c659e2-b69b-11e5-a3ef-ca8d614123eb"
"28e2e2f6-b69b-11e5-a3ef-ca8d614123eb";"1753416504";0;90;"2013-10-26 00:00:00";"";"";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c2e5d2-b69b-11e5-a3ef-ca8d614123eb"
"28e2e35a-b69b-11e5-a3ef-ca8d614123eb";"1756916539";0;90;"2013-10-16 00:00:00";"2018-10-17 13:30:00";"2019-01-15 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-18 02:34:16";"726be070-b520-11e5-9464-5b3f2a16f175";"28c52392-b69b-11e5-a3ef-ca8d614123eb"
"28e2e3b4-b69b-11e5-a3ef-ca8d614123eb";"1757316543";0;90;"2013-08-26 00:00:00";"";"";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2016-01-11 06:16:59";"726be070-b520-11e5-9464-5b3f2a16f175";"28c3a134-b69b-11e5-a3ef-ca8d614123eb"
"28e2e418-b69b-11e5-a3ef-ca8d614123eb";"1760016570";0;90;"2013-07-26 00:00:00";"2018-09-10 14:30:00";"2018-12-09 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-11 01:24:00";"726be070-b520-11e5-9464-5b3f2a16f175";"28ca3472-b69b-11e5-a3ef-ca8d614123eb"
"28e2e47c-b69b-11e5-a3ef-ca8d614123eb";"1761516585";0;90;"2013-12-13 00:00:00";"2018-09-11 14:30:00";"2018-12-10 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-12 05:35:03";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9d5e0-b69b-11e5-a3ef-ca8d614123eb"
"28e2e634-b69b-11e5-a3ef-ca8d614123eb";"1761716587";0;90;"2013-06-07 00:00:00";"2018-09-05 14:30:00";"2018-12-04 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-06 01:10:15";"726be070-b520-11e5-9464-5b3f2a16f175";"28c29de8-b69b-11e5-a3ef-ca8d614123eb"
"28e2e698-b69b-11e5-a3ef-ca8d614123eb";"1761916589";0;90;"2013-12-20 00:00:00";"2018-10-10 13:30:00";"2019-01-08 13:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-11 01:35:01";"726be070-b520-11e5-9464-5b3f2a16f175";"28c9d536-b69b-11e5-a3ef-ca8d614123eb"
"28e2e6f2-b69b-11e5-a3ef-ca8d614123eb";"1774516715";0;90;"2013-10-15 00:00:00";"2018-02-14 13:30:00";"2018-05-15 13:30:00";0;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-03-07 02:47:41";"726be070-b520-11e5-9464-5b3f2a16f175";"28c4d1b2-b69b-11e5-a3ef-ca8d614123eb"
"28e2e756-b69b-11e5-a3ef-ca8d614123eb";"1774616716";0;90;"2013-08-14 00:00:00";"2018-09-03 14:30:00";"2018-12-02 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-04 00:12:38";"726be070-b520-11e5-9464-5b3f2a16f175";"28c00dd0-b69b-11e5-a3ef-ca8d614123eb"
"28e2e7ba-b69b-11e5-a3ef-ca8d614123eb";"1774716717";0;90;"2013-12-24 00:00:00";"2018-10-03 14:30:00";"2019-01-01 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-10-04 03:56:24";"726be070-b520-11e5-9464-5b3f2a16f175";"28c5542a-b69b-11e5-a3ef-ca8d614123eb"
"28e2e81e-b69b-11e5-a3ef-ca8d614123eb";"1774816718";0;90;"2013-09-01 00:00:00";"2018-09-05 14:30:00";"2018-12-04 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-05 23:16:44";"726be070-b520-11e5-9464-5b3f2a16f175";"28c16784-b69b-11e5-a3ef-ca8d614123eb"
"28e2e878-b69b-11e5-a3ef-ca8d614123eb";"1774916719";0;90;"2013-12-07 00:00:00";"2018-09-23 14:30:00";"2018-12-22 14:30:00";1;"COMMISSIONED";"OZZIKLEEN";"2016-01-11 06:16:59";"2018-09-24 05:06:13";"726be070-b520-11e5-9464-5b3f2a16f175";"28c640f6-b69b-11e5-a3ef-ca8d614123eb"
